id,name,lon,lat,road_address,jibun_address,url,category_name,group_code
9839602,성환우체국,127.13013637948033,36.91659102768119,충남 천안시 서북구 성환읍 성환11길 20,충남 천안시 서북구 성환읍 성환리 355-4,http://place.map.kakao.com/9839602,"사회,공공기관 > 행정기관 > 과학기술정보통신부 > 우체국",PO3
9141256,성환읍의용소방대,127.131170954194,36.927662527786,충남 천안시 서북구 성환읍 성환1로 395,충남 천안시 서북구 성환읍 성환리 167-5,http://place.map.kakao.com/9141256,"사회,공공기관 > 행정기관 > 소방서",PO3
1991637035,성환읍행정복지센터,127.134368848863,36.9181938680331,충남 천안시 서북구 성환읍 성환13길 7,충남 천안시 서북구 성환읍 성환리 274-1,http://place.map.kakao.com/1991637035,"사회,공공기관 > 지방행정기관 > 행정복지센터 > 읍행정복지센터",PO3
21267896,성환파출소,127.128540155043,36.9170072689815,충남 천안시 서북구 성환읍 성환11길 5,충남 천안시 서북구 성환읍 성환리 449-77,http://place.map.kakao.com/21267896,"사회,공공기관 > 행정기관 > 경찰서 > 파출소",PO3
11400171,수신119지역대,127.280517635898,36.7280972031947,충남 천안시 동남구 수신면 수신로 398,충남 천안시 동남구 수신면 속창리 54-6,http://place.map.kakao.com/11400171,"사회,공공기관 > 행정기관 > 소방서 > 119지역대",PO3
26248359,수신면주민자치센터,127.28049148985,36.7282955113448,충남 천안시 동남구 수신면 수신로 400,충남 천안시 동남구 수신면 속창리 54-6,http://place.map.kakao.com/26248359,"사회,공공기관 > 지방행정기관 > 행정복지센터 > 동행정복지센터",PO3
8391446,수신면행정복지센터,127.280963043926,36.7311311260335,충남 천안시 동남구 수신면 수신로 431,충남 천안시 동남구 수신면 속창리 126-2,http://place.map.kakao.com/8391446,"사회,공공기관 > 지방행정기관 > 행정복지센터 > 면행정복지센터",PO3
7964950,수신보건지소,127.281808243816,36.7308155380153,충남 천안시 동남구 수신면 수신로 436,충남 천안시 동남구 수신면 속창리 53-1,http://place.map.kakao.com/7964950,"의료,건강 > 보건소 > 보건지소",PO3
21264817,수신성남파출소,127.28122303202953,36.73120260162406,충남 천안시 동남구 수신면 수신로 433,충남 천안시 동남구 수신면 속창리 127-5,http://place.map.kakao.com/21264817,"사회,공공기관 > 행정기관 > 경찰서 > 파출소",PO3
8428799,수신의용소방대,127.280517596566,36.72808638984,충남 천안시 동남구 수신면 수신로 398,충남 천안시 동남구 수신면 속창리 54-6,http://place.map.kakao.com/8428799,"사회,공공기관 > 행정기관 > 소방서 > 119지역대",PO3
7959480,수향보건진료소,127.145404905301,36.950043471842,충남 천안시 서북구 성환읍 지족향길 55,충남 천안시 서북구 성환읍 수향리 274-4,http://place.map.kakao.com/7959480,"의료,건강 > 보건소 > 보건진료소",PO3
7972946,신방동행정복지센터,127.122481782342,36.7859137927941,충남 천안시 동남구 천안천변길 129-41,충남 천안시 동남구 신방동 719-3,http://place.map.kakao.com/7972946,"사회,공공기관 > 지방행정기관 > 행정복지센터 > 동행정복지센터",PO3
399083356,신방파출소,127.133487463386,36.775412972569,충남 천안시 동남구 통정4로 38,충남 천안시 동남구 신방동 1549,http://place.map.kakao.com/399083356,"사회,공공기관 > 행정기관 > 경찰서 > 파출소",PO3
10523918,신안동행정복지센터,127.16028161403912,36.81730954960603,충남 천안시 동남구 신부3길 16-6,충남 천안시 동남구 신부동 985,http://place.map.kakao.com/10523918,"사회,공공기관 > 지방행정기관 > 행정복지센터 > 동행정복지센터",PO3
21267923,신안파출소,127.15975398511627,36.824981397047964,,충남 천안시 동남구 신부동 431-6,http://place.map.kakao.com/21267923,"사회,공공기관 > 행정기관 > 경찰서 > 파출소",PO3
1404941027,쌍용119안전센터,127.118309757688,36.7975892374848,충남 천안시 서북구 월봉로 78,충남 천안시 서북구 쌍용동 1524-1,http://place.map.kakao.com/1404941027,"사회,공공기관 > 행정기관 > 소방서 > 119안전센터",PO3
